user_id,,occurred_at,action,user_type
1692,,2014/7/8 9:30,sent_weekly_digest,2
1692,,14-08-2014 09:30,sent_weekly_digest,2
1692,,14-08-2014 09:30,email_open,2
1692,,21-08-2014 09:30,sent_weekly_digest,2
1692,,28-08-2014 09:30,sent_weekly_digest,2
1695,,2014/1/5 9:30,sent_weekly_digest,1
1695,,2014/1/5 9:30,email_open,1
1695,,2014/8/5 9:30,sent_weekly_digest,1
1695,,15-05-2014 09:30,sent_weekly_digest,1
1695,,22-05-2014 09:30,sent_weekly_digest,1
1695,,29-05-2014 09:30,sent_weekly_digest,1
1695,,2014/5/6 9:30,sent_weekly_digest,1
1695,,2014/12/6 9:30,sent_weekly_digest,1
1695,,19-06-2014 09:30,sent_weekly_digest,1
1695,,26-06-2014 09:30,sent_weekly_digest,1
1695,,2014/3/7 9:30,sent_weekly_digest,1
1695,,2014/10/7 9:30,sent_weekly_digest,1
1695,,17-07-2014 09:30,sent_weekly_digest,1
1695,,24-07-2014 09:30,sent_weekly_digest,1
1695,,31-07-2014 09:30,sent_weekly_digest,1
1695,,31-07-2014 09:30,email_open,1
1695,,2014/7/8 9:30,sent_weekly_digest,1
1695,,14-08-2014 09:30,sent_weekly_digest,1
1695,,21-08-2014 09:30,sent_weekly_digest,1
1695,,21-08-2014 09:30,email_open,1
1695,,28-08-2014 09:30,sent_weekly_digest,1
1698,,2014/1/5 9:30,sent_weekly_digest,3
1698,,2014/8/5 9:30,sent_weekly_digest,3
1698,,15-05-2014 09:30,sent_weekly_digest,3
1698,,15-05-2014 09:30,email_open,3
1698,,22-05-2014 09:30,sent_weekly_digest,3
1698,,22-05-2014 09:30,email_open,3
1698,,29-05-2014 09:30,sent_weekly_digest,3
1698,,29-05-2014 09:30,email_open,3
1698,,2014/5/6 9:30,sent_weekly_digest,3
1698,,2014/12/6 9:30,sent_weekly_digest,3
1698,,19-06-2014 09:30,sent_weekly_digest,3
1698,,26-06-2014 09:30,sent_weekly_digest,3
1698,,26-06-2014 09:30,email_open,3
1698,,2014/3/7 9:30,sent_weekly_digest,3
1698,,2014/10/7 9:30,sent_weekly_digest,3
1698,,17-07-2014 09:30,sent_weekly_digest,3
1698,,17-07-2014 09:30,email_open,3
1698,,17-07-2014 09:31,email_clickthrough,3
1698,,24-07-2014 09:30,sent_weekly_digest,3
1698,,31-07-2014 09:30,sent_weekly_digest,3
1698,,31-07-2014 09:30,email_open,3
1698,,2014/7/8 9:30,sent_weekly_digest,3
1698,,14-08-2014 09:30,sent_weekly_digest,3
1698,,14-08-2014 09:30,email_open,3
1698,,21-08-2014 09:30,sent_weekly_digest,3
1698,,28-08-2014 09:30,sent_weekly_digest,3
1702,,2014/1/5 9:30,sent_weekly_digest,3
1702,,2014/8/5 9:30,sent_weekly_digest,3
1702,,15-05-2014 09:30,sent_weekly_digest,3
1702,,22-05-2014 09:30,sent_weekly_digest,3
1702,,29-05-2014 09:30,sent_weekly_digest,3
1702,,2014/5/6 9:30,sent_weekly_digest,3
1702,,2014/12/6 9:30,sent_weekly_digest,3
1702,,19-06-2014 09:30,sent_weekly_digest,3
1702,,26-06-2014 09:30,sent_weekly_digest,3
1702,,2014/3/7 9:30,sent_weekly_digest,3
1702,,2014/10/7 9:30,sent_weekly_digest,3
1702,,2014/10/7 9:30,email_open,3
1702,,17-07-2014 09:30,sent_weekly_digest,3
1702,,24-07-2014 09:30,sent_weekly_digest,3
1702,,24-07-2014 09:30,email_open,3
1702,,31-07-2014 09:30,sent_weekly_digest,3
1702,,31-07-2014 09:30,email_open,3
1702,,31-07-2014 09:31,email_clickthrough,3
1702,,2014/7/8 9:30,sent_weekly_digest,3
1702,,14-08-2014 09:30,sent_weekly_digest,3
1702,,21-08-2014 09:30,sent_weekly_digest,3
1702,,21-08-2014 09:30,email_open,3
1702,,28-08-2014 09:30,sent_weekly_digest,3
1710,,2014/2/5 9:30,sent_weekly_digest,1
1710,,2014/9/5 9:30,sent_weekly_digest,1
1710,,2014/9/5 9:30,email_open,1
1710,,2014/9/5 9:31,email_clickthrough,1
1710,,16-05-2014 09:30,sent_weekly_digest,1
1710,,16-05-2014 09:30,email_open,1
1710,,23-05-2014 09:30,sent_weekly_digest,1
1710,,30-05-2014 09:30,sent_weekly_digest,1
1710,,2014/6/6 9:30,sent_weekly_digest,1
1710,,13-06-2014 09:30,sent_weekly_digest,1
1710,,20-06-2014 09:30,sent_weekly_digest,1
1710,,27-06-2014 09:30,sent_weekly_digest,1
1710,,27-06-2014 09:30,email_open,1
1710,,2014/4/7 9:30,sent_weekly_digest,1
1710,,2014/11/7 9:30,sent_weekly_digest,1
1710,,18-07-2014 09:30,sent_weekly_digest,1
1710,,25-07-2014 09:30,sent_weekly_digest,1
1710,,25-07-2014 09:30,email_open,1
1710,,2014/1/8 9:30,sent_weekly_digest,1
1710,,2014/8/8 9:30,sent_weekly_digest,1
1710,,2014/8/8 9:30,email_open,1
1710,,2014/8/8 9:31,email_clickthrough,1
1710,,15-08-2014 09:30,sent_weekly_digest,1
1710,,15-08-2014 09:30,email_open,1
1710,,22-08-2014 09:30,sent_weekly_digest,1
1710,,29-08-2014 09:30,sent_weekly_digest,1
1710,,29-08-2014 09:30,email_open,1
1710,,29-08-2014 09:30,email_clickthrough,1
1711,,2014/2/5 9:30,sent_weekly_digest,1
1711,,2014/9/5 9:30,sent_weekly_digest,1
1711,,16-05-2014 09:30,sent_weekly_digest,1
1711,,16-05-2014 09:30,email_open,1
1711,,16-05-2014 09:31,email_clickthrough,1
1711,,23-05-2014 09:30,sent_weekly_digest,1
1711,,30-05-2014 09:30,sent_weekly_digest,1
1711,,2014/6/6 9:30,sent_weekly_digest,1
1711,,13-06-2014 09:30,sent_weekly_digest,1
1711,,20-06-2014 09:30,sent_weekly_digest,1
1711,,27-06-2014 09:30,sent_weekly_digest,1
1711,,2014/4/7 9:30,sent_weekly_digest,1
1711,,2014/11/7 9:30,sent_weekly_digest,1
1711,,2014/11/7 9:30,email_open,1
1711,,2014/11/7 9:30,email_clickthrough,1
1711,,18-07-2014 09:30,sent_weekly_digest,1
1711,,25-07-2014 09:30,sent_weekly_digest,1
1711,,2014/1/8 9:30,sent_weekly_digest,1
1711,,2014/8/8 9:30,sent_weekly_digest,1
1711,,15-08-2014 09:30,sent_weekly_digest,1
1711,,22-08-2014 09:30,sent_weekly_digest,1
1711,,29-08-2014 09:30,sent_weekly_digest,1
1712,,2014/2/5 9:30,sent_weekly_digest,3
1712,,2014/9/5 9:30,sent_weekly_digest,3
1712,,16-05-2014 09:30,sent_weekly_digest,3
1712,,16-05-2014 09:30,email_open,3
1712,,16-05-2014 09:30,email_clickthrough,3
1712,,23-05-2014 09:30,sent_weekly_digest,3
1712,,30-05-2014 09:30,sent_weekly_digest,3
1712,,2014/6/6 9:30,sent_weekly_digest,3
1712,,13-06-2014 09:30,sent_weekly_digest,3
1712,,20-06-2014 09:30,sent_weekly_digest,3
1712,,27-06-2014 09:30,sent_weekly_digest,3
1712,,2014/4/7 9:30,sent_weekly_digest,3
1712,,2014/4/7 9:30,email_open,3
1712,,2014/4/7 9:30,email_clickthrough,3
1712,,2014/11/7 9:30,sent_weekly_digest,3
1712,,2014/11/7 9:30,email_open,3
1712,,18-07-2014 09:30,sent_weekly_digest,3
1712,,18-07-2014 09:30,email_open,3
1712,,18-07-2014 09:30,email_clickthrough,3
1712,,25-07-2014 09:30,sent_weekly_digest,3
1712,,2014/1/8 9:30,sent_weekly_digest,3
1712,,2014/8/8 9:30,sent_weekly_digest,3
1712,,2014/8/8 9:30,email_open,3
1712,,15-08-2014 09:30,sent_weekly_digest,3
1712,,22-08-2014 09:30,sent_weekly_digest,3
1712,,29-08-2014 09:30,sent_weekly_digest,3
1715,,2014/2/5 9:30,sent_weekly_digest,3
1715,,2014/9/5 9:30,sent_weekly_digest,3
1715,,16-05-2014 09:30,sent_weekly_digest,3
1715,,23-05-2014 09:30,sent_weekly_digest,3
1715,,30-05-2014 09:30,sent_weekly_digest,3
1715,,30-05-2014 09:30,email_open,3
1715,,30-05-2014 09:31,email_clickthrough,3
1715,,2014/6/6 9:30,sent_weekly_digest,3
1715,,2014/6/6 9:30,email_open,3
1715,,13-06-2014 09:30,sent_weekly_digest,3
1715,,20-06-2014 09:30,sent_weekly_digest,3
1715,,27-06-2014 09:30,sent_weekly_digest,3
1715,,2014/4/7 9:30,sent_weekly_digest,3
1715,,2014/11/7 9:30,sent_weekly_digest,3
1715,,2014/11/7 9:30,email_open,3
1715,,2014/11/7 9:30,email_clickthrough,3
1715,,18-07-2014 09:30,sent_weekly_digest,3
1715,,25-07-2014 09:30,sent_weekly_digest,3
1715,,2014/1/8 9:30,sent_weekly_digest,3
1715,,2014/8/8 9:30,sent_weekly_digest,3
1715,,15-08-2014 09:30,sent_weekly_digest,3
1715,,15-08-2014 09:30,email_open,3
1715,,22-08-2014 09:30,sent_weekly_digest,3
1715,,29-08-2014 09:30,sent_weekly_digest,3
1717,,2014/2/5 9:30,sent_weekly_digest,3
1717,,2014/9/5 9:30,sent_weekly_digest,3
1717,,16-05-2014 09:30,sent_weekly_digest,3
1717,,16-05-2014 09:30,email_open,3
1717,,16-05-2014 09:30,email_clickthrough,3
1717,,23-05-2014 09:30,sent_weekly_digest,3
1717,,30-05-2014 09:30,sent_weekly_digest,3
1717,,30-05-2014 09:30,email_open,3
1717,,2014/6/6 9:30,sent_weekly_digest,3
1717,,13-06-2014 09:30,sent_weekly_digest,3
1717,,20-06-2014 09:30,sent_weekly_digest,3
1717,,27-06-2014 09:30,sent_weekly_digest,3
1717,,2014/4/7 9:30,sent_weekly_digest,3
1717,,2014/11/7 9:30,sent_weekly_digest,3
1717,,18-07-2014 09:30,sent_weekly_digest,3
1717,,18-07-2014 09:30,email_open,3
1717,,18-07-2014 09:31,email_clickthrough,3
1717,,25-07-2014 09:30,sent_weekly_digest,3
1717,,2014/1/8 9:30,sent_weekly_digest,3
1717,,2014/8/8 9:30,sent_weekly_digest,3
1717,,15-08-2014 09:30,sent_weekly_digest,3
1717,,22-08-2014 09:30,sent_weekly_digest,3
1717,,22-08-2014 09:30,email_open,3
1717,,29-08-2014 09:30,sent_weekly_digest,3
1727,,2014/5/5 9:30,sent_weekly_digest,2
1727,,2014/5/5 9:30,email_open,2
1727,,2014/12/5 9:30,sent_weekly_digest,2
1727,,19-05-2014 09:30,sent_weekly_digest,2
1727,,19-05-2014 09:30,email_open,2
1727,,26-05-2014 09:30,sent_weekly_digest,2
1727,,26-05-2014 09:30,email_open,2
1727,,26-05-2014 09:31,email_clickthrough,2
1727,,2014/2/6 9:30,sent_weekly_digest,2
1727,,2014/9/6 9:30,sent_weekly_digest,2
1727,,16-06-2014 09:30,sent_weekly_digest,2
1727,,16-06-2014 09:30,email_open,2
1727,,16-06-2014 09:31,email_clickthrough,2
1727,,23-06-2014 09:30,sent_weekly_digest,2
1727,,30-06-2014 09:30,sent_weekly_digest,2
1727,,2014/7/7 9:30,sent_weekly_digest,2
1727,,14-07-2014 09:30,sent_weekly_digest,2
1727,,21-07-2014 09:30,sent_weekly_digest,2
1727,,28-07-2014 09:30,sent_weekly_digest,2
1727,,28-07-2014 09:30,email_open,2
1727,,2014/4/8 9:30,sent_weekly_digest,2
1727,,2014/4/8 9:30,email_open,2
1727,,2014/11/8 9:30,sent_weekly_digest,2
1727,,18-08-2014 09:30,sent_weekly_digest,2
1727,,25-08-2014 09:30,sent_weekly_digest,2
1729,,2014/5/5 9:30,sent_weekly_digest,2
1729,,2014/12/5 9:30,sent_weekly_digest,2
1729,,19-05-2014 09:30,sent_weekly_digest,2
1729,,26-05-2014 09:30,sent_weekly_digest,2
1729,,2014/2/6 9:30,sent_weekly_digest,2
1729,,2014/9/6 9:30,sent_weekly_digest,2
1729,,2014/9/6 9:30,email_open,2
1729,,2014/9/6 9:30,email_clickthrough,2
1729,,16-06-2014 09:30,sent_weekly_digest,2
1729,,16-06-2014 09:30,email_open,2
1729,,16-06-2014 09:30,email_clickthrough,2
1729,,23-06-2014 09:30,sent_weekly_digest,2
1729,,30-06-2014 09:30,sent_weekly_digest,2
1729,,30-06-2014 09:30,email_open,2
1729,,30-06-2014 09:31,email_clickthrough,2
1729,,2014/7/7 9:30,sent_weekly_digest,2
1729,,14-07-2014 09:30,sent_weekly_digest,2
1729,,21-07-2014 09:30,sent_weekly_digest,2
1729,,21-07-2014 09:30,email_open,2
1729,,28-07-2014 09:30,sent_weekly_digest,2
1729,,2014/4/8 9:30,sent_weekly_digest,2
1729,,2014/11/8 9:30,sent_weekly_digest,2
1729,,18-08-2014 09:30,sent_weekly_digest,2
1729,,25-08-2014 09:30,sent_weekly_digest,2
1733,,2014/5/5 9:30,sent_weekly_digest,3
1733,,2014/12/5 9:30,sent_weekly_digest,3
1733,,2014/12/5 9:30,email_open,3
1733,,19-05-2014 09:30,sent_weekly_digest,3
1733,,19-05-2014 09:30,email_open,3
1733,,19-05-2014 09:30,email_clickthrough,3
1733,,26-05-2014 09:30,sent_weekly_digest,3
1733,,2014/2/6 9:30,sent_weekly_digest,3
1733,,2014/9/6 9:30,sent_weekly_digest,3
1733,,16-06-2014 09:30,sent_weekly_digest,3
1733,,23-06-2014 09:30,sent_weekly_digest,3
1733,,30-06-2014 09:30,sent_weekly_digest,3
1733,,2014/7/7 9:30,sent_weekly_digest,3
1733,,2014/7/7 9:30,email_open,3
1733,,14-07-2014 09:30,sent_weekly_digest,3
1733,,21-07-2014 09:30,sent_weekly_digest,3
1733,,28-07-2014 09:30,sent_weekly_digest,3
1733,,2014/4/8 9:30,sent_weekly_digest,3
1733,,2014/4/8 9:30,email_open,3
1733,,2014/11/8 9:30,sent_weekly_digest,3
1733,,2014/11/8 9:30,email_open,3
1733,,2014/11/8 9:30,email_clickthrough,3
1733,,18-08-2014 09:30,sent_weekly_digest,3
1733,,18-08-2014 09:30,email_open,3
1733,,18-08-2014 09:30,email_clickthrough,3
1733,,25-08-2014 09:30,sent_weekly_digest,3
1733,,25-08-2014 09:30,email_open,3
1736,,2014/5/5 9:30,sent_weekly_digest,1
1736,,2014/5/5 9:30,email_open,1
1736,,2014/12/5 9:30,sent_weekly_digest,1
1736,,2014/12/5 9:30,email_open,1
1736,,2014/12/5 9:31,email_clickthrough,1
1736,,19-05-2014 09:30,sent_weekly_digest,1
1736,,19-05-2014 09:30,email_open,1
1736,,26-05-2014 09:30,sent_weekly_digest,1
1736,,2014/2/6 9:30,sent_weekly_digest,1
1736,,2014/9/6 9:30,sent_weekly_digest,1
1736,,16-06-2014 09:30,sent_weekly_digest,1
1736,,23-06-2014 09:30,sent_weekly_digest,1
1736,,23-06-2014 09:30,email_open,1
1736,,23-06-2014 09:30,email_clickthrough,1
1736,,30-06-2014 09:30,sent_weekly_digest,1
1736,,2014/7/7 9:30,sent_weekly_digest,1
1736,,2014/7/7 9:30,email_open,1
1736,,14-07-2014 09:30,sent_weekly_digest,1
1736,,21-07-2014 09:30,sent_weekly_digest,1
1736,,28-07-2014 09:30,sent_weekly_digest,1
1736,,2014/4/8 9:30,sent_weekly_digest,1
1736,,2014/11/8 9:30,sent_weekly_digest,1
1736,,2014/11/8 9:30,email_open,1
1736,,18-08-2014 09:30,sent_weekly_digest,1
1736,,25-08-2014 09:30,sent_weekly_digest,1
1737,,2014/5/5 9:30,sent_weekly_digest,1
1737,,2014/5/5 9:30,email_open,1
1737,,2014/12/5 9:30,sent_weekly_digest,1
1737,,19-05-2014 09:30,sent_weekly_digest,1
1737,,26-05-2014 09:30,sent_weekly_digest,1
1737,,2014/2/6 9:30,sent_weekly_digest,1
1737,,2014/2/6 9:30,email_open,1
1737,,2014/9/6 9:30,sent_weekly_digest,1
1737,,16-06-2014 09:30,sent_weekly_digest,1
1737,,23-06-2014 09:30,sent_weekly_digest,1
1737,,30-06-2014 09:30,sent_weekly_digest,1
1737,,2014/7/7 9:30,sent_weekly_digest,1
1737,,14-07-2014 09:30,sent_weekly_digest,1
1737,,21-07-2014 09:30,sent_weekly_digest,1
1737,,28-07-2014 09:30,sent_weekly_digest,1
1737,,2014/4/8 9:30,sent_weekly_digest,1
1737,,2014/11/8 9:30,sent_weekly_digest,1
1737,,2014/11/8 9:30,email_open,1
1737,,18-08-2014 09:30,sent_weekly_digest,1
1737,,18-08-2014 09:30,email_open,1
1737,,18-08-2014 09:30,email_clickthrough,1
1737,,25-08-2014 09:30,sent_weekly_digest,1
1739,,2014/5/5 9:30,sent_weekly_digest,3
1739,,2014/12/5 9:30,sent_weekly_digest,3
1739,,19-05-2014 09:30,sent_weekly_digest,3
1739,,26-05-2014 09:30,sent_weekly_digest,3
1739,,2014/2/6 9:30,sent_weekly_digest,3
1739,,2014/9/6 9:30,sent_weekly_digest,3
1739,,16-06-2014 09:30,sent_weekly_digest,3
1739,,16-06-2014 09:30,email_open,3
1739,,23-06-2014 09:30,sent_weekly_digest,3
1739,,30-06-2014 09:30,sent_weekly_digest,3
1739,,2014/7/7 9:30,sent_weekly_digest,3
1739,,2014/7/7 9:30,email_open,3
1739,,2014/7/7 9:30,email_clickthrough,3
1739,,14-07-2014 09:30,sent_weekly_digest,3
1739,,21-07-2014 09:30,sent_weekly_digest,3
1739,,28-07-2014 09:30,sent_weekly_digest,3
1739,,2014/4/8 9:30,sent_weekly_digest,3
1739,,2014/4/8 9:30,email_open,3
1739,,2014/11/8 9:30,sent_weekly_digest,3
1739,,18-08-2014 09:30,sent_weekly_digest,3
1739,,25-08-2014 09:30,sent_weekly_digest,3
1742,,2014/5/5 9:30,sent_weekly_digest,1
1742,,2014/5/5 9:30,email_open,1
1742,,2014/12/5 9:30,sent_weekly_digest,1
1742,,19-05-2014 09:30,sent_weekly_digest,1
1742,,26-05-2014 09:30,sent_weekly_digest,1
1742,,2014/2/6 9:30,sent_weekly_digest,1
1742,,2014/9/6 9:30,sent_weekly_digest,1
1742,,16-06-2014 09:30,sent_weekly_digest,1
1742,,23-06-2014 09:30,sent_weekly_digest,1
1742,,30-06-2014 09:30,sent_weekly_digest,1
1742,,2014/7/7 9:30,sent_weekly_digest,1
1742,,14-07-2014 09:30,sent_weekly_digest,1
1742,,14-07-2014 09:30,email_open,1
1742,,14-07-2014 09:31,email_clickthrough,1
1742,,21-07-2014 09:30,sent_weekly_digest,1
1742,,28-07-2014 09:30,sent_weekly_digest,1
1742,,2014/4/8 9:30,sent_weekly_digest,1
1742,,2014/4/8 9:30,email_open,1
1742,,2014/11/8 9:30,sent_weekly_digest,1
1742,,18-08-2014 09:30,sent_weekly_digest,1
1742,,18-08-2014 09:30,email_open,1
1742,,25-08-2014 09:30,sent_weekly_digest,1
1744,,2014/5/5 9:30,sent_weekly_digest,1
1744,,2014/12/5 9:30,sent_weekly_digest,1
1744,,19-05-2014 09:30,sent_weekly_digest,1
1744,,26-05-2014 09:30,sent_weekly_digest,1
1744,,26-05-2014 09:30,email_open,1
1744,,2014/2/6 9:30,sent_weekly_digest,1
1744,,2014/2/6 9:30,email_open,1
1744,,2014/9/6 9:30,sent_weekly_digest,1
1744,,2014/9/6 9:30,email_open,1
1744,,16-06-2014 09:30,sent_weekly_digest,1
1744,,23-06-2014 09:30,sent_weekly_digest,1
1744,,30-06-2014 09:30,sent_weekly_digest,1
1744,,2014/7/7 9:30,sent_weekly_digest,1
1744,,2014/7/7 9:30,email_open,1
1744,,14-07-2014 09:30,sent_weekly_digest,1
1744,,21-07-2014 09:30,sent_weekly_digest,1
1744,,28-07-2014 09:30,sent_weekly_digest,1
1744,,28-07-2014 09:30,email_open,1
1744,,2014/4/8 9:30,sent_weekly_digest,1
1744,,2014/11/8 9:30,sent_weekly_digest,1
1744,,2014/11/8 9:30,email_open,1
1744,,18-08-2014 09:30,sent_weekly_digest,1
1744,,25-08-2014 09:30,sent_weekly_digest,1
1744,,25-08-2014 09:30,email_open,1
1761,,2014/6/5 9:30,sent_weekly_digest,1
1761,,13-05-2014 09:30,sent_weekly_digest,1
1761,,20-05-2014 09:30,sent_weekly_digest,1
1761,,27-05-2014 09:30,sent_weekly_digest,1
1761,,27-05-2014 09:30,email_open,1
1761,,27-05-2014 09:30,email_clickthrough,1
1761,,2014/3/6 9:30,sent_weekly_digest,1
1761,,2014/10/6 9:30,sent_weekly_digest,1
1761,,2014/10/6 9:30,email_open,1
1761,,17-06-2014 09:30,sent_weekly_digest,1
1761,,24-06-2014 09:30,sent_weekly_digest,1
1761,,2014/1/7 9:30,sent_weekly_digest,1
1761,,2014/8/7 9:30,sent_weekly_digest,1
1761,,15-07-2014 09:30,sent_weekly_digest,1
1761,,22-07-2014 09:30,sent_weekly_digest,1
1761,,29-07-2014 09:30,sent_weekly_digest,1
1761,,29-07-2014 09:30,email_open,1
1761,,2014/5/8 9:30,sent_weekly_digest,1
1761,,2014/5/8 9:30,email_open,1
1761,,2014/12/8 9:30,sent_weekly_digest,1
1761,,19-08-2014 09:30,sent_weekly_digest,1
1761,,26-08-2014 09:30,sent_weekly_digest,1
1761,,26-08-2014 09:30,email_open,1
1803,,2014/1/5 9:30,sent_weekly_digest,2
1803,,2014/8/5 9:30,sent_weekly_digest,2
1803,,2014/8/5 9:30,email_open,2
1803,,15-05-2014 09:30,sent_weekly_digest,2
1803,,15-05-2014 09:30,email_open,2
1803,,15-05-2014 09:30,email_clickthrough,2
1803,,22-05-2014 09:30,sent_weekly_digest,2
1803,,29-05-2014 09:30,sent_weekly_digest,2
1803,,2014/5/6 9:30,sent_weekly_digest,2
1803,,2014/12/6 9:30,sent_weekly_digest,2
1803,,19-06-2014 09:30,sent_weekly_digest,2
1803,,26-06-2014 09:30,sent_weekly_digest,2
1803,,2014/3/7 9:30,sent_weekly_digest,2
1803,,2014/3/7 9:30,email_open,2
1803,,2014/10/7 9:30,sent_weekly_digest,2
1803,,2014/10/7 9:30,email_open,2
1803,,2014/10/7 9:31,email_clickthrough,2
1803,,17-07-2014 09:30,sent_weekly_digest,2
1803,,24-07-2014 09:30,sent_weekly_digest,2
1803,,31-07-2014 09:30,sent_weekly_digest,2
1803,,31-07-2014 09:30,email_open,2
1803,,2014/7/8 9:30,sent_weekly_digest,2
1803,,14-08-2014 09:30,sent_weekly_digest,2
1803,,21-08-2014 09:30,sent_weekly_digest,2
1803,,28-08-2014 09:30,sent_weekly_digest,2
1803,,28-08-2014 09:30,email_open,2
1804,,2014/1/5 9:30,sent_weekly_digest,3
1804,,2014/8/5 9:30,sent_weekly_digest,3
1804,,15-05-2014 09:30,sent_weekly_digest,3
1804,,22-05-2014 09:30,sent_weekly_digest,3
1804,,29-05-2014 09:30,sent_weekly_digest,3
1804,,2014/5/6 9:30,sent_weekly_digest,3
1804,,2014/5/6 9:30,email_open,3
1804,,2014/12/6 9:30,sent_weekly_digest,3
1804,,19-06-2014 09:30,sent_weekly_digest,3
1804,,26-06-2014 09:30,sent_weekly_digest,3
1804,,2014/3/7 9:30,sent_weekly_digest,3
1804,,2014/3/7 9:30,email_open,3
1804,,2014/3/7 9:30,email_clickthrough,3
1804,,2014/10/7 9:30,sent_weekly_digest,3
1804,,17-07-2014 09:30,sent_weekly_digest,3
1804,,17-07-2014 09:30,email_open,3
1804,,24-07-2014 09:30,sent_weekly_digest,3
1804,,31-07-2014 09:30,sent_weekly_digest,3
1804,,2014/7/8 9:30,sent_weekly_digest,3
1804,,14-08-2014 09:30,sent_weekly_digest,3
1804,,21-08-2014 09:30,sent_weekly_digest,3
1804,,21-08-2014 09:30,email_open,3
1804,,28-08-2014 09:30,sent_weekly_digest,3
1808,,2014/1/5 9:30,sent_weekly_digest,1
1808,,2014/8/5 9:30,sent_weekly_digest,1
1808,,15-05-2014 09:30,sent_weekly_digest,1
1808,,22-05-2014 09:30,sent_weekly_digest,1
1808,,29-05-2014 09:30,sent_weekly_digest,1
1808,,29-05-2014 09:30,email_open,1
1808,,2014/5/6 9:30,sent_weekly_digest,1
1808,,2014/12/6 9:30,sent_weekly_digest,1
1808,,19-06-2014 09:30,sent_weekly_digest,1
1808,,26-06-2014 09:30,sent_weekly_digest,1
1808,,26-06-2014 09:30,email_open,1
1808,,26-06-2014 09:31,email_clickthrough,1
1808,,2014/3/7 9:30,sent_weekly_digest,1
1808,,2014/10/7 9:30,sent_weekly_digest,1
1808,,17-07-2014 09:30,sent_weekly_digest,1
1808,,24-07-2014 09:30,sent_weekly_digest,1
1808,,24-07-2014 09:30,email_open,1
1808,,31-07-2014 09:30,sent_weekly_digest,1
1808,,2014/7/8 9:30,sent_weekly_digest,1
1808,,2014/7/8 9:30,email_open,1
1808,,14-08-2014 09:30,sent_weekly_digest,1
1808,,21-08-2014 09:30,sent_weekly_digest,1
1808,,21-08-2014 09:30,email_open,1
1808,,28-08-2014 09:30,sent_weekly_digest,1
1811,,2014/2/5 9:30,sent_weekly_digest,1
1811,,2014/2/5 9:30,email_open,1
1811,,2014/2/5 9:31,email_clickthrough,1
1811,,2014/9/5 9:30,sent_weekly_digest,1
1811,,16-05-2014 09:30,sent_weekly_digest,1
1811,,16-05-2014 09:30,email_open,1
1811,,23-05-2014 09:30,sent_weekly_digest,1
1811,,30-05-2014 09:30,sent_weekly_digest,1
1811,,2014/6/6 9:30,sent_weekly_digest,1
1811,,13-06-2014 09:30,sent_weekly_digest,1
1811,,20-06-2014 09:30,sent_weekly_digest,1
1811,,27-06-2014 09:30,sent_weekly_digest,1
1811,,2014/4/7 9:30,sent_weekly_digest,1
1811,,2014/4/7 9:30,email_open,1
1811,,2014/11/7 9:30,sent_weekly_digest,1
1811,,2014/11/7 9:30,email_open,1
1811,,18-07-2014 09:30,sent_weekly_digest,1
1811,,25-07-2014 09:30,sent_weekly_digest,1
1811,,25-07-2014 09:30,email_open,1
1811,,2014/1/8 9:30,sent_weekly_digest,1
1811,,2014/8/8 9:30,sent_weekly_digest,1
1811,,15-08-2014 09:30,sent_weekly_digest,1
1811,,22-08-2014 09:30,sent_weekly_digest,1
1811,,22-08-2014 09:30,email_open,1
1811,,29-08-2014 09:30,sent_weekly_digest,1
1811,,29-08-2014 09:30,email_open,1
1812,,2014/2/5 9:30,sent_weekly_digest,3
1812,,2014/9/5 9:30,sent_weekly_digest,3
1812,,16-05-2014 09:30,sent_weekly_digest,3
1812,,23-05-2014 09:30,sent_weekly_digest,3
1812,,30-05-2014 09:30,sent_weekly_digest,3
1812,,2014/6/6 9:30,sent_weekly_digest,3
1812,,13-06-2014 09:30,sent_weekly_digest,3
1812,,13-06-2014 09:30,email_open,3
1812,,20-06-2014 09:30,sent_weekly_digest,3
1812,,27-06-2014 09:30,sent_weekly_digest,3
1812,,2014/4/7 9:30,sent_weekly_digest,3
1812,,2014/4/7 9:30,email_open,3
1812,,2014/11/7 9:30,sent_weekly_digest,3
1812,,18-07-2014 09:30,sent_weekly_digest,3
1812,,18-07-2014 09:30,email_open,3
1812,,25-07-2014 09:30,sent_weekly_digest,3
1812,,2014/1/8 9:30,sent_weekly_digest,3
1812,,2014/1/8 9:30,email_open,3
1812,,2014/1/8 9:30,email_clickthrough,3
1812,,2014/8/8 9:30,sent_weekly_digest,3
1812,,15-08-2014 09:30,sent_weekly_digest,3
1812,,15-08-2014 09:30,email_open,3
1812,,15-08-2014 09:30,email_clickthrough,3
1812,,22-08-2014 09:30,sent_weekly_digest,3
1812,,29-08-2014 09:30,sent_weekly_digest,3
1822,,2014/2/5 9:30,sent_weekly_digest,3
1822,,2014/9/5 9:30,sent_weekly_digest,3
1822,,16-05-2014 09:30,sent_weekly_digest,3
1822,,23-05-2014 09:30,sent_weekly_digest,3
1822,,30-05-2014 09:30,sent_weekly_digest,3
1822,,2014/6/6 9:30,sent_weekly_digest,3
1822,,13-06-2014 09:30,sent_weekly_digest,3
1822,,20-06-2014 09:30,sent_weekly_digest,3
